refYear,period,reporterISO,reporterDesc,partnerISO,partnerDesc,cmdCode,cmdDesc,netWgt,isNetWgtEstimated,fobvalue,primaryValue,isReported,isAggregate
2020,2020,CHN,China,W00,World,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",122808133.2,TRUE,734019340,734019340,FALSE,TRUE
2020,2020,CHN,China,AFG,Afghanistan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",555276,FALSE,1817139,1817139,TRUE,FALSE
2020,2020,CHN,China,DZA,Algeria,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",10680476,FALSE,35870924,35870924,TRUE,FALSE
2020,2020,CHN,China,AGO,Angola,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",32210,FALSE,142956,142956,TRUE,FALSE
2020,2020,CHN,China,ARG,Argentina,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",46866,FALSE,1134884,1134884,TRUE,FALSE
2020,2020,CHN,China,AUS,Australia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",78666,FALSE,1216453,1216453,TRUE,FALSE
2020,2020,CHN,China,BGD,Bangladesh,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",115,FALSE,3220,3220,TRUE,FALSE
2020,2020,CHN,China,BEL,Belgium,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2100715,FALSE,9555216,9555216,TRUE,FALSE
2020,2020,CHN,China,BRA,Brazil,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",6625.167,TRUE,120939,120939,TRUE,FALSE
2020,2020,CHN,China,MMR,Myanmar,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",688073,FALSE,30934877,30934877,TRUE,FALSE
2020,2020,CHN,China,KHM,Cambodia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",45359,FALSE,2026490,2026490,TRUE,FALSE
2020,2020,CHN,China,CMR,Cameroon,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",245970,FALSE,482916,482916,TRUE,FALSE
2020,2020,CHN,China,CAN,Canada,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",351588,FALSE,6364880,6364880,TRUE,FALSE
2020,2020,CHN,China,TCD,Chad,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",66259,FALSE,316967,316967,TRUE,FALSE
2020,2020,CHN,China,CHL,Chile,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",69745,FALSE,623771,623771,TRUE,FALSE
2020,2020,CHN,China,COL,Colombia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",830,FALSE,8948,8948,TRUE,FALSE
2020,2020,CHN,China,COG,Congo,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",98040,FALSE,465501,465501,TRUE,FALSE
2020,2020,CHN,China,CRI,Costa Rica,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",5598,FALSE,46759,46759,TRUE,FALSE
2020,2020,CHN,China,CZE,Czechia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2215,FALSE,142606,142606,TRUE,FALSE
2020,2020,CHN,China,BEN,Benin,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2071256,FALSE,7580345,7580345,TRUE,FALSE
2020,2020,CHN,China,DNK,Denmark,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",91,FALSE,1769,1769,TRUE,FALSE
2020,2020,CHN,China,SLV,El Salvador,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",70,FALSE,490,490,TRUE,FALSE
2020,2020,CHN,China,GNQ,Equatorial Guinea,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",23000,FALSE,105690,105690,TRUE,FALSE
2020,2020,CHN,China,ETH,Ethiopia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",15,FALSE,533,533,TRUE,FALSE
2020,2020,CHN,China,FIN,Finland,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1839,FALSE,13824,13824,TRUE,FALSE
2020,2020,CHN,China,FRA,France,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2777318,FALSE,13048264,13048264,TRUE,FALSE
2020,2020,CHN,China,GAB,Gabon,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",183330,FALSE,852160,852160,TRUE,FALSE
2020,2020,CHN,China,GEO,Georgia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2430,FALSE,97200,97200,TRUE,FALSE
2020,2020,CHN,China,GMB,Gambia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",5526520,FALSE,21902913,21902913,TRUE,FALSE
2020,2020,CHN,China,DEU,Germany,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",36001,FALSE,333353,333353,TRUE,FALSE
2020,2020,CHN,China,GHA,Ghana,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",18707410,FALSE,79732487,79732487,TRUE,FALSE
2020,2020,CHN,China,GRC,Greece,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1200,FALSE,6260,6260,TRUE,FALSE
2020,2020,CHN,China,GTM,Guatemala,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",35,FALSE,550,550,TRUE,FALSE
2020,2020,CHN,China,GIN,Guinea,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3251330,FALSE,11791542,11791542,TRUE,FALSE
2020,2020,CHN,China,HKG,"China, Hong Kong SAR",90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2250577,FALSE,87116098,87116098,TRUE,FALSE
2020,2020,CHN,China,HUN,Hungary,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",16632,FALSE,128435,128435,TRUE,FALSE
2020,2020,CHN,China,IDN,Indonesia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",62138,FALSE,1983081,1983081,TRUE,FALSE
2020,2020,CHN,China,IRN,Iran,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",191094,FALSE,577860,577860,TRUE,FALSE
2020,2020,CHN,China,IRQ,Iraq,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",255,FALSE,9305,9305,TRUE,FALSE
2020,2020,CHN,China,IRL,Ireland,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3501,FALSE,89128,89128,TRUE,FALSE
2020,2020,CHN,China,ISR,Israel,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",75790,FALSE,178609,178609,TRUE,FALSE
2020,2020,CHN,China,ITA,Italy,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",785655,FALSE,3392122,3392122,TRUE,FALSE
2020,2020,CHN,China,CIV,Côte d'Ivoire,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2196910,FALSE,9412116,9412116,TRUE,FALSE
2020,2020,CHN,China,JPN,Japan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",442156,FALSE,1527433,1527433,TRUE,FALSE
2020,2020,CHN,China,KAZ,Kazakhstan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",100,FALSE,5100,5100,TRUE,FALSE
2020,2020,CHN,China,JOR,Jordan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",310,FALSE,9617,9617,TRUE,FALSE
2020,2020,CHN,China,PRK,Dem. People's Rep. of Korea,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",749,FALSE,1722,1722,TRUE,FALSE
2020,2020,CHN,China,KOR,Rep. of Korea,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",225936,FALSE,4586630,4586630,TRUE,FALSE
2020,2020,CHN,China,KWT,Kuwait,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2617,FALSE,22666,22666,TRUE,FALSE
2020,2020,CHN,China,KGZ,Kyrgyzstan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",228434,FALSE,12897812,12897812,TRUE,FALSE
2020,2020,CHN,China,LBN,Lebanon,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",8815,FALSE,18764,18764,TRUE,FALSE
2020,2020,CHN,China,LVA,Latvia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",387,FALSE,30061,30061,TRUE,FALSE
2020,2020,CHN,China,LBR,Liberia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",145120,FALSE,214663,214663,TRUE,FALSE
2020,2020,CHN,China,LBY,Libya,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3110788,FALSE,10945569,10945569,TRUE,FALSE
2020,2020,CHN,China,MAC,"China, Macao SAR",90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",5099,FALSE,109842,109842,TRUE,FALSE
2020,2020,CHN,China,MYS,Malaysia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1725672,FALSE,67770089,67770089,TRUE,FALSE
2020,2020,CHN,China,MLI,Mali,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3230274,FALSE,13838729,13838729,TRUE,FALSE
2020,2020,CHN,China,MLT,Malta,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2016,FALSE,10685,10685,TRUE,FALSE
2020,2020,CHN,China,MRT,Mauritania,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",13965300,FALSE,59781257,59781257,TRUE,FALSE
2020,2020,CHN,China,MUS,Mauritius,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",6305,FALSE,47300,47300,TRUE,FALSE
2020,2020,CHN,China,MEX,Mexico,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",4277,FALSE,49332,49332,TRUE,FALSE
2020,2020,CHN,China,S19,"Other Asia, nes",90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",48,FALSE,3221,3221,TRUE,FALSE
2020,2020,CHN,China,MNG,Mongolia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",7013,FALSE,59769,59769,TRUE,FALSE
2020,2020,CHN,China,MNE,Montenegro,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",27,FALSE,2821,2821,TRUE,FALSE
2020,2020,CHN,China,MAR,Morocco,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3695279,FALSE,16043014,16043014,TRUE,FALSE
2020,2020,CHN,China,OMN,Oman,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",103,FALSE,8822,8822,TRUE,FALSE
2020,2020,CHN,China,NLD,Netherlands,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1282016,FALSE,6274711,6274711,TRUE,FALSE
2020,2020,CHN,China,NZL,New Zealand,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3611,FALSE,46357,46357,TRUE,FALSE
2020,2020,CHN,China,NER,Niger,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2134954,FALSE,7961164,7961164,TRUE,FALSE
2020,2020,CHN,China,NGA,Nigeria,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",13318,FALSE,117230,117230,TRUE,FALSE
2020,2020,CHN,China,PAK,Pakistan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",91447,FALSE,1161511,1161511,TRUE,FALSE
2020,2020,CHN,China,PAN,Panama,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",12299,FALSE,233746,233746,TRUE,FALSE
2020,2020,CHN,China,PNG,Papua New Guinea,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3,FALSE,137,137,TRUE,FALSE
2020,2020,CHN,China,PER,Peru,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",16513,FALSE,181284,181284,TRUE,FALSE
2020,2020,CHN,China,PHL,Philippines,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",190353,FALSE,6322454,6322454,TRUE,FALSE
2020,2020,CHN,China,POL,Poland,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",40494,FALSE,396150,396150,TRUE,FALSE
2020,2020,CHN,China,PRT,Portugal,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3964,FALSE,43569,43569,TRUE,FALSE
2020,2020,CHN,China,GNB,Guinea-Bissau,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",10800,FALSE,59400,59400,TRUE,FALSE
2020,2020,CHN,China,QAT,Qatar,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",12154,FALSE,84661,84661,TRUE,FALSE
2020,2020,CHN,China,ROU,Romania,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2250,FALSE,12024,12024,TRUE,FALSE
2020,2020,CHN,China,RUS,Russian Federation,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",106846,FALSE,2349965,2349965,TRUE,FALSE
2020,2020,CHN,China,SAU,Saudi Arabia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",461856,FALSE,2189045,2189045,TRUE,FALSE
2020,2020,CHN,China,SEN,Senegal,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",16259917,FALSE,65089371,65089371,TRUE,FALSE
2020,2020,CHN,China,SRB,Serbia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",6950,FALSE,21875,21875,TRUE,FALSE
2020,2020,CHN,China,SLE,Sierra Leone,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",318500,FALSE,517530,517530,TRUE,FALSE
2020,2020,CHN,China,IND,India,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2629,FALSE,28716,28716,TRUE,FALSE
2020,2020,CHN,China,SGP,Singapore,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",71599,FALSE,1533076,1533076,TRUE,FALSE
2020,2020,CHN,China,SVK,Slovakia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",58,FALSE,3424,3424,TRUE,FALSE
2020,2020,CHN,China,VNM,Viet Nam,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",38665,FALSE,1150333,1150333,TRUE,FALSE
2020,2020,CHN,China,ZAF,South Africa,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",92782,FALSE,1569015,1569015,TRUE,FALSE
2020,2020,CHN,China,ZWE,Zimbabwe,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",23,FALSE,316,316,TRUE,FALSE
2020,2020,CHN,China,ESP,Spain,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",736569,FALSE,3920600,3920600,TRUE,FALSE
2020,2020,CHN,China,SDN,Sudan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",100355,FALSE,821903,821903,TRUE,FALSE
2020,2020,CHN,China,SUR,Suriname,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",6192,FALSE,72943,72943,TRUE,FALSE
2020,2020,CHN,China,SWE,Sweden,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",138,FALSE,5001,5001,TRUE,FALSE
2020,2020,CHN,China,CHE,Switzerland,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",557,FALSE,37046,37046,TRUE,FALSE
2020,2020,CHN,China,SYR,Syria,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",6912,FALSE,28540,28540,TRUE,FALSE
2020,2020,CHN,China,TJK,Tajikistan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",102749,FALSE,210369,210369,TRUE,FALSE
2020,2020,CHN,China,THA,Thailand,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",628522,FALSE,15757727,15757727,TRUE,FALSE
2020,2020,CHN,China,TGO,Togo,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",17630660,FALSE,76887890,76887890,TRUE,FALSE
2020,2020,CHN,China,TTO,Trinidad and Tobago,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",160,FALSE,3200,3200,TRUE,FALSE
2020,2020,CHN,China,ARE,United Arab Emirates,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",25362,FALSE,180728,180728,TRUE,FALSE
2020,2020,CHN,China,TUR,Türkiye,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1,FALSE,2,2,TRUE,FALSE
2020,2020,CHN,China,UKR,Ukraine,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",7665,FALSE,99632,99632,TRUE,FALSE
2020,2020,CHN,China,EGY,Egypt,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",44046,FALSE,231228,231228,TRUE,FALSE
2020,2020,CHN,China,GBR,United Kingdom,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",69672,FALSE,900323,900323,TRUE,FALSE
2020,2020,CHN,China,USA,USA,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1420948,FALSE,17801337,17801337,TRUE,FALSE
2020,2020,CHN,China,BFA,Burkina Faso,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",744376,FALSE,1822585,1822585,TRUE,FALSE
2020,2020,CHN,China,UZB,Uzbekistan,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",41640,FALSE,216356,216356,TRUE,FALSE
2020,2020,CHN,China,YEM,Yemen,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",21740,FALSE,57983,57983,TRUE,FALSE
2020,2020,CHN,China,ZMB,Zambia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",20,FALSE,2385,2385,TRUE,FALSE
2020,2020,JPN,Japan,W00,World,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1879987,FALSE,81325006.46,81325006.46,FALSE,TRUE
2020,2020,JPN,Japan,ARG,Argentina,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",725,FALSE,28426.243,28426.243,TRUE,FALSE
2020,2020,JPN,Japan,AUS,Australia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",45243,FALSE,1678151.513,1678151.513,TRUE,FALSE
2020,2020,JPN,Japan,AUT,Austria,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",11397,FALSE,1089975.791,1089975.791,TRUE,FALSE
2020,2020,JPN,Japan,BHR,Bahrain,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",164,FALSE,14466.258,14466.258,TRUE,FALSE
2020,2020,JPN,Japan,BEL,Belgium,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2329,FALSE,141681.196,141681.196,TRUE,FALSE
2020,2020,JPN,Japan,BRA,Brazil,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",4302,FALSE,88456.993,88456.993,TRUE,FALSE
2020,2020,JPN,Japan,MMR,Myanmar,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",786,FALSE,20194.633,20194.633,TRUE,FALSE
2020,2020,JPN,Japan,KHM,Cambodia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1086,FALSE,36254.71,36254.71,TRUE,FALSE
2020,2020,JPN,Japan,CAN,Canada,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",125464,FALSE,5276883.891,5276883.891,TRUE,FALSE
2020,2020,JPN,Japan,LKA,Sri Lanka,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",300,FALSE,7903.471,7903.471,TRUE,FALSE
2020,2020,JPN,Japan,CHL,Chile,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",645,FALSE,35317.169,35317.169,TRUE,FALSE
2020,2020,JPN,Japan,CHN,China,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",9099,FALSE,329255.024,329255.024,TRUE,FALSE
2020,2020,JPN,Japan,CYP,Cyprus,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",92,FALSE,9741.051,9741.051,TRUE,FALSE
2020,2020,JPN,Japan,CZE,Czechia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3442,FALSE,195074.156,195074.156,TRUE,FALSE
2020,2020,JPN,Japan,DNK,Denmark,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",823,FALSE,66556.036,66556.036,TRUE,FALSE
2020,2020,JPN,Japan,EST,Estonia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",75,FALSE,13791.228,13791.228,TRUE,FALSE
2020,2020,JPN,Japan,FIN,Finland,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",106,FALSE,3862.669,3862.669,TRUE,FALSE
2020,2020,JPN,Japan,FRA,France,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",33209,FALSE,1418949.553,1418949.553,TRUE,FALSE
2020,2020,JPN,Japan,DEU,Germany,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",94399,FALSE,4781918.495,4781918.495,TRUE,FALSE
2020,2020,JPN,Japan,GRC,Greece,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",205,FALSE,8231.61,8231.61,TRUE,FALSE
2020,2020,JPN,Japan,HKG,"China, Hong Kong SAR",90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",115296,FALSE,4446269.442,4446269.442,TRUE,FALSE
2020,2020,JPN,Japan,HUN,Hungary,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",586,FALSE,65918.508,65918.508,TRUE,FALSE
2020,2020,JPN,Japan,IDN,Indonesia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",30973,FALSE,576400.207,576400.207,TRUE,FALSE
2020,2020,JPN,Japan,ISR,Israel,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1685,FALSE,60537.022,60537.022,TRUE,FALSE
2020,2020,JPN,Japan,ITA,Italy,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2880,FALSE,144409.44,144409.44,TRUE,FALSE
2020,2020,JPN,Japan,KOR,Rep. of Korea,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",3805,FALSE,127721.21,127721.21,TRUE,FALSE
2020,2020,JPN,Japan,KWT,Kuwait,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1419,FALSE,120014.623,120014.623,TRUE,FALSE
2020,2020,JPN,Japan,LBN,Lebanon,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",25,FALSE,2700.118,2700.118,TRUE,FALSE
2020,2020,JPN,Japan,LVA,Latvia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",85,FALSE,4950.216,4950.216,TRUE,FALSE
2020,2020,JPN,Japan,LTU,Lithuania,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1196,FALSE,67681.085,67681.085,TRUE,FALSE
2020,2020,JPN,Japan,LUX,Luxembourg,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",30,FALSE,5062.721,5062.721,TRUE,FALSE
2020,2020,JPN,Japan,MAC,"China, Macao SAR",90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",4907,FALSE,362106.46,362106.46,TRUE,FALSE
2020,2020,JPN,Japan,MYS,Malaysia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",124852,FALSE,2511569.209,2511569.209,TRUE,FALSE
2020,2020,JPN,Japan,MUS,Mauritius,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",412,FALSE,13988.112,13988.112,TRUE,FALSE
2020,2020,JPN,Japan,MEX,Mexico,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",14877,FALSE,644081.292,644081.292,TRUE,FALSE
2020,2020,JPN,Japan,S19,"Other Asia, nes",90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",91218,FALSE,3286568.726,3286568.726,TRUE,FALSE
2020,2020,JPN,Japan,MNG,Mongolia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",1543,FALSE,30751.345,30751.345,TRUE,FALSE
2020,2020,JPN,Japan,MAR,Morocco,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",40,FALSE,3572.031,3572.031,TRUE,FALSE
2020,2020,JPN,Japan,NLD,Netherlands,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",21010,FALSE,1229510.018,1229510.018,TRUE,FALSE
2020,2020,JPN,Japan,NZL,New Zealand,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2044,FALSE,95957.321,95957.321,TRUE,FALSE
2020,2020,JPN,Japan,NOR,Norway,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",64,FALSE,10219.197,10219.197,TRUE,FALSE
2020,2020,JPN,Japan,PER,Peru,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",15,FALSE,2671.992,2671.992,TRUE,FALSE
2020,2020,JPN,Japan,PHL,Philippines,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",4497,FALSE,159710.109,159710.109,TRUE,FALSE
2020,2020,JPN,Japan,POL,Poland,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",8629,FALSE,373169.444,373169.444,TRUE,FALSE
2020,2020,JPN,Japan,QAT,Qatar,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",200,FALSE,14156.869,14156.869,TRUE,FALSE
2020,2020,JPN,Japan,ROU,Romania,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",15,FALSE,3009.507,3009.507,TRUE,FALSE
2020,2020,JPN,Japan,RUS,Russian Federation,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2817,FALSE,139740.486,139740.486,TRUE,FALSE
2020,2020,JPN,Japan,SAU,Saudi Arabia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",2181,FALSE,93688.472,93688.472,TRUE,FALSE
2020,2020,JPN,Japan,SRB,Serbia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",80,FALSE,4397.067,4397.067,TRUE,FALSE
2020,2020,JPN,Japan,IND,India,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",6855,FALSE,151112.858,151112.858,TRUE,FALSE
2020,2020,JPN,Japan,SGP,Singapore,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",143874,FALSE,3697680.455,3697680.455,TRUE,FALSE
2020,2020,JPN,Japan,SVK,Slovakia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",633,FALSE,30779.471,30779.471,TRUE,FALSE
2020,2020,JPN,Japan,VNM,Viet Nam,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",19650,FALSE,443231.883,443231.883,TRUE,FALSE
2020,2020,JPN,Japan,SVN,Slovenia,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",486,FALSE,10069.19,10069.19,TRUE,FALSE
2020,2020,JPN,Japan,ZAF,South Africa,90210,"Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",140,FALSE,10087.941,10087.941,TRUE,FALSE
